payment_id,internal_number,payment_date,contract_id,counterpart_id,received_rub,paid_rub,operation_type
1008,714818223,2024-04-03,292,183,0.0,154000.0,Оплата поставщику
1009,714870618,2024-04-03,501,233,0.0,33000.0,Перечисление подотчетному лицу
1010,714624617,2024-04-03,500,233,0.0,88000.0,Перечисление заработной платы работнику
1011,714564753,2024-04-03,501,233,0.0,2200.0,Перечисление подотчетному лицу
1012,714035150,2024-04-03,606,233,0.0,11000.0,Перечисление подотчетному лицу
1013,714453780,2024-04-03,501,233,0.0,2000.9,Перечисление подотчетному лицу
1014,714355965,2024-04-04,165,7,0.0,13200.000000000002,Оплата поставщику
1015,714146434,2024-04-04,279,161,0.0,177.108,Комиссия банка
1016,714243072,2024-04-04,279,161,0.0,1800.0,Комиссия банка
1017,714131078,2024-04-04,291,182,0.0,33000.0,Оплата поставщику
1018,714225781,2024-04-04,501,233,0.0,34430.0,Перечисление подотчетному лицу
1019,714319099,2024-04-04,501,233,0.0,165000.0,Перечисление подотчетному лицу
1020,714758439,2024-04-06,165,7,0.0,13200.000000000002,Оплата поставщику
1021,714382996,2024-04-06,192,42,0.0,16720.0,Оплата поставщику
1022,714397848,2024-04-06,224,79,0.0,142499.5,Оплата поставщику
1023,714831544,2024-04-06,244,115,0.0,22577.4,Оплата поставщику
1024,714349767,2024-04-06,279,161,0.0,120.0,Комиссия банка
1025,714845140,2024-04-06,279,161,0.0,120.0,Комиссия банка
1026,714037985,2024-04-06,287,176,0.0,66478.214,Оплата поставщику
1027,714395184,2024-04-06,321,226,0.0,6600.000000000001,Оплата поставщику
1028,714637906,2024-04-06,321,226,0.0,6600.000000000001,Оплата поставщику
1029,714934587,2024-04-06,606,233,0.0,2200.0,Перечисление подотчетному лицу
1030,714667499,2024-04-06,501,233,0.0,1320.0,Перечисление подотчетному лицу
1031,714117750,2024-04-05,435,36,0.0,50622.272,Оплата поставщику
1032,714324359,2024-04-10,207,61,0.0,11726.000000000002,Оплата поставщику
1033,714422466,2024-04-02,456,64,0.0,2640.0,Оплата поставщику
1034,714711775,2024-04-10,279,161,0.0,120.0,Комиссия банка
1035,714816635,2024-04-10,551,175,0.0,3694.6580000000004,Уплата налога
1036,714330964,2024-04-10,287,176,0.0,11904.068,Оплата поставщику
1037,714820649,2024-04-10,501,233,0.0,4400.0,Перечисление подотчетному лицу
1038,714160572,2024-04-10,333,249,0.0,1518.0000000000002,Оплата поставщику
1039,714034013,2024-04-10,352,285,0.0,14250.0,Оплата поставщику
1040,714786060,2024-04-11,167,9,0.0,16500.0,Оплата поставщику
1041,714078583,2024-04-11,279,161,0.0,857.82,Комиссия банка
1042,714391411,2024-04-11,279,161,0.0,652.5,Комиссия банка
1043,714885173,2024-04-11,279,161,0.0,436.584,Комиссия банка
1044,714244531,2024-04-11,279,161,0.0,720.0,Комиссия банка
1045,714146294,2024-04-11,279,161,0.0,302.76,Комиссия банка
1046,714944543,2024-04-11,279,161,0.0,918.696,Комиссия банка
1047,714123027,2024-04-11,279,161,0.0,671.8679999999999,Комиссия банка
1048,714700525,2024-04-11,310,208,0.0,27753.000000000004,Перечисление заработной платы работнику
1049,714557752,2024-04-11,500,233,0.0,336272.805,Перечисление заработной платы по ведомостям
1050,714353125,2024-04-11,500,233,0.0,78633.45600000002,Перечисление заработной платы работнику
1051,714962635,2024-04-11,500,233,0.0,59812.50000000001,Перечисление заработной платы работнику
1052,714541182,2024-04-11,500,233,0.0,40020.398,Перечисление заработной платы работнику
1053,714793593,2024-04-11,501,233,0.0,66000.0,Перечисление подотчетному лицу
1054,714122645,2024-04-11,500,233,0.0,84213.63500000001,Перечисление заработной платы работнику
1055,714087207,2024-04-11,501,233,0.0,33000.0,Перечисление подотчетному лицу
1056,714150411,2024-04-12,235,105,0.0,18333.337,Комиссия банка
1057,714270484,2024-04-12,235,105,0.0,91666.66300000002,Комиссия банка
1058,714004384,2024-04-08,176,24,0.0,2200000.0000000005,Оплата поставщику
1059,714533896,2024-04-13,235,105,0.0,220.00000000000003,Комиссия банка
1060,714185115,2024-04-13,235,105,0.0,2200.0,Комиссия банка
1061,714832488,2024-04-08,59,112,0.0,41816720.00000001,Оплата поставщику
1062,714536583,2024-04-13,279,161,0.0,578.4,Комиссия банка
1063,714236079,2024-04-13,291,182,0.0,22000.0,Оплата поставщику
1064,714010898,2024-04-13,299,193,0.0,3643.2000000000003,Оплата поставщику
1065,714063937,2024-04-13,501,233,0.0,26510.000000000004,Перечисление подотчетному лицу
1066,714805904,2024-04-13,562,233,0.0,16500.0,Перевод на другой счет организации
1067,714608241,2024-04-13,562,233,16500.0,0.0,Перевод с другого счета
1068,714636053,2024-04-10,555,191,0.0,101593.8,Оплата поставщику
1069,714905893,2024-04-16,184,32,0.0,162360.0,Оплата поставщику
1070,714515693,2024-04-16,498,159,0.0,9000.0,Уплата налога
1071,714177000,2024-04-16,324,231,0.0,6600.000000000001,Оплата поставщику
1072,714383326,2024-04-12,176,24,0.0,2200000.0000000005,Оплата поставщику
1073,714527929,2024-04-09,180,27,0.0,25300.000000000004,Оплата поставщику
1074,714624404,2024-04-12,430,27,0.0,465948.0,Оплата поставщику
1075,714695050,2024-04-12,473,87,0.0,1056000.0,Оплата поставщику
1076,714696872,2024-04-17,235,105,0.0,66.0,Комиссия банка
1077,714297886,2024-04-17,235,105,0.0,66.0,Комиссия банка
1078,714827046,2024-04-17,235,105,0.0,66.0,Комиссия банка
1079,714990515,2024-04-17,235,105,0.0,66.0,Комиссия банка
1080,714453038,2024-04-12,555,191,0.0,74031.48500000002,Оплата поставщику
1081,714840609,2024-04-12,582,250,0.0,4909480.749274118,Прочее списание
1082,714272895,2024-04-18,200,53,0.0,16142.082000000002,Оплата поставщику
1083,714984731,2024-04-18,200,53,0.0,16153.500000000002,Оплата поставщику
1084,714733500,2024-04-18,235,105,0.0,66.0,Комиссия банка
1085,714735963,2024-04-18,235,105,0.0,66.0,Комиссия банка
1086,714142537,2024-04-18,235,105,0.0,66.0,Комиссия банка
1087,714926998,2024-04-18,235,105,0.0,66.0,Комиссия банка
1088,714741122,2024-04-18,235,105,0.0,66.0,Комиссия банка
1089,714266643,2024-04-18,235,105,0.0,66.0,Комиссия банка
1090,714104984,2024-04-18,235,105,0.0,66.0,Комиссия банка
1091,714653577,2024-04-18,235,105,0.0,2956.2500000000005,Комиссия банка
1092,714981793,2024-04-18,235,105,0.0,14781.250000000002,Комиссия банка
1093,714819350,2024-04-18,418,117,0.0,108.0,Комиссия банка
1094,714951142,2024-04-18,418,117,0.0,216.0,Комиссия банка
1095,714260545,2024-04-18,418,117,0.0,1080.0,Комиссия банка
1096,714181810,2024-04-18,264,149,0.0,145548.0,Оплата поставщику
1097,714583497,2024-04-13,555,191,0.0,796234.307,Оплата поставщику
1098,714191468,2024-04-18,316,217,0.0,133419.0,Оплата поставщику
1099,714308001,2024-04-18,501,233,0.0,16500.0,Перечисление подотчетному лицу
1100,714211222,2024-04-20,235,105,0.0,66.0,Комиссия банка
1101,714677115,2024-04-20,235,105,0.0,66.0,Комиссия банка
1102,714042157,2024-04-20,235,105,0.0,66.0,Комиссия банка
1103,714238108,2024-04-20,235,105,0.0,66.0,Комиссия банка
1104,714284420,2024-04-20,235,105,0.0,66.0,Комиссия банка
1105,714741897,2024-04-20,498,159,0.0,9000.0,Уплата налога
1106,714719059,2024-04-20,277,160,0.0,12000.0,Оплата поставщику
1107,714944553,2024-04-20,291,182,0.0,16500.0,Оплата поставщику
1108,714294843,2024-04-20,606,233,0.0,660.0,Перечисление подотчетному лицу
1109,714717698,2024-04-20,562,233,0.0,11000.0,Перевод на другой счет организации
1110,714039319,2024-04-20,501,233,0.0,26510.000000000004,Перечисление подотчетному лицу
1111,714109487,2024-04-20,562,233,11000.0,0.0,Перевод с другого счета
1112,714673167,2024-04-23,206,60,0.0,11132.0,Оплата поставщику
1113,714768565,2024-04-23,235,105,0.0,66.0,Комиссия банка
1114,714028092,2024-04-23,235,105,0.0,66.0,Комиссия банка
1115,714615680,2024-04-23,235,105,0.0,66.0,Комиссия банка
1116,714645059,2024-04-18,59,112,0.0,32031.568800000005,Оплата поставщику
1117,714677345,2024-04-18,59,112,0.0,840227.5200000001,Оплата поставщику
1118,714880342,2024-04-23,483,155,0.0,919714.1519999999,Уплата налога
1119,714782196,2024-04-23,327,237,0.0,8800.0,Оплата поставщику
1120,714061544,2024-04-19,176,24,0.0,1760000.0000000002,Оплата поставщику
1121,714298413,2024-04-24,235,105,0.0,66.0,Комиссия банка
1122,714557474,2024-04-24,235,105,0.0,66.0,Комиссия банка
1123,714556598,2024-04-24,235,105,0.0,66.0,Комиссия банка
1124,714559791,2024-04-24,501,233,0.0,8690.0,Перечисление подотчетному лицу
1125,714564798,2024-04-24,501,233,0.0,15400.000000000002,Перечисление подотчетному лицу
1126,714265273,2024-04-25,165,7,0.0,13200.000000000002,Оплата поставщику
1127,714830616,2024-04-25,235,105,0.0,66.0,Комиссия банка
1128,714450076,2024-04-25,235,105,0.0,66.0,Комиссия банка
1129,714212277,2024-04-25,235,105,0.0,66.0,Комиссия банка
1130,714378244,2024-04-25,235,105,0.0,66.0,Комиссия банка
1131,714365724,2024-04-25,235,105,0.0,66.0,Комиссия банка
1132,714688492,2024-04-25,235,105,0.0,66.0,Комиссия банка
1133,714340447,2024-04-25,235,105,0.0,66.0,Комиссия банка
1134,714360107,2024-04-25,235,105,0.0,66.0,Комиссия банка
1135,714709864,2024-04-25,235,105,0.0,66.0,Комиссия банка
1136,714193447,2024-04-25,235,105,0.0,66.0,Комиссия банка
1137,714903293,2024-04-25,243,113,0.0,45000.0,Оплата поставщику
1138,714120375,2024-04-25,244,115,0.0,22577.4,Оплата поставщику
1139,714390126,2024-04-25,310,208,0.0,27753.000000000004,Перечисление заработной платы работнику
1140,714830539,2024-04-25,500,233,0.0,528374.9240000001,Перечисление заработной платы по ведомостям
1141,714029764,2024-04-25,501,233,0.0,1364.0,Перечисление подотчетному лицу
1142,714305418,2024-04-25,500,233,0.0,59812.698000000004,Перечисление заработной платы работнику
